external_source,external_id,display_name,logo_url,source_url,crawled_at
giftpop.vn,DIVINA,DOOKKI,https://img.giftpop.vn/brand/logo/DIVINA.png,https://www.giftpop.vn/brandshop/list?view&brand_code=DIVINA,2026-08-19T12:59:37.326Z
giftpop.vn,LIFE4CUTS,Life4cuts,https://img.giftpop.vn/brand/logo/LIFE4CUTS.png,https://www.giftpop.vn/brandshop/list?view&brand_code=LIFE4CUTS,2026-08-19T12:59:37.326Z
giftpop.vn,BRAND-DY1Y,MALA PANDA,https://img.giftpop.vn/brand/logo/BRAND-DY1Y.png,https://www.giftpop.vn/brandshop/list?view&brand_code=BRAND-DY1Y,2026-08-19T12:59:37.326Z
giftpop.vn,CONG,Cộng Cà Phê,https://img.giftpop.vn/brand/logo/CONG.png,https://www.giftpop.vn/brandshop/list?view&brand_code=CONG,2026-08-19T12:59:37.326Z
